minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_le,neighbourhood_le,room_type_le,price
0.39912354514358245,0.03339130502466951,-0.10657039172228586,1.7822447317317591,3,216,0,150
-0.38681987677390645,-0.5248138979544066,-0.05966317540436999,2.046228036401223,1,62,1,150
-0.7797915877326509,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,2,93,0,97
-0.38681987677390645,4.048174880297255,-0.10657039172228586,0.2303428800385462,1,211,0,109
0.7920952561023269,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,2,34,0,110
1.1850669670610714,-0.48187503618678534,-0.10657039172228586,-0.49761108132270326,3,107,0,150
-0.38681987677390645,-0.4389361744191641,-0.10657039172228586,-0.7855928682348459,2,166,1,70
0.006151834184838019,-0.48187503618678534,-0.10657039172228586,2.070226518643902,1,29,0,200
-0.7797915877326509,-0.46040560530297475,0.03415125723146176,2.1342224712910447,2,92,1,65
0.006151834184838019,-0.33158902000011103,-0.05966317540436999,-0.08963688319716785,4,191,0,106
-0.38681987677390645,-0.48187503618678534,0.08105847354937763,1.9822320837540806,3,161,1,50
-0.7797915877326509,-0.4389361744191641,-0.10657039172228586,2.126222977210152,1,16,1,89
1.1850669670610714,-0.5462833288382172,-0.10657039172228586,1.7182487790846164,3,115,1,48
0.7920952561023269,1.6650680521942764,-0.012755959086454115,2.0142300600776517,2,90,1,295
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,30,1,188
1.5780386780198157,-0.48187503618678534,-0.10657039172228586,-0.23362777665323917,3,147,0,125
0.006151834184838019,-0.33158902000011103,-0.10657039172228586,-0.6576009629405603,3,163,0,110
0.006151834184838019,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,89,0,215
-0.38681987677390645,-0.3101195891163004,-0.10657039172228586,-0.7855928682348459,1,73,0,85
1.1850669670610714,0.03339130502466951,-0.10657039172228586,0.726311513053903,1,211,0,125
-0.7797915877326509,-0.5462833288382172,0.03415125723146176,1.366271039525331,2,199,1,219
0.006151834184838019,-0.26718072734867915,-0.10657039172228586,-0.7855928682348459,1,83,0,100
0.39912354514358245,1.300087727169496,-0.10657039172228586,1.8062432139744378,3,4,1,75
0.39912354514358245,0.9780462639123367,-0.10657039172228586,1.0542907703705098,1,24,0,200
-0.38681987677390645,-0.3530584508839216,-0.10657039172228586,-0.7695938800730602,2,93,0,120
2.756953810896049,-0.4174667435353535,-0.10657039172228586,-0.6975984333450245,1,40,0,126
-0.38681987677390645,-0.39599731265154287,-0.10657039172228586,-0.777593374153953,2,63,1,78
-0.7797915877326509,-0.5248138979544066,0.7846667183181156,2.1182234831292592,2,33,1,199
-0.38681987677390645,1.5577208977752233,-0.05966317540436999,0.7583094893774743,0,46,0,69
0.006151834184838019,-0.4174667435353535,-0.10657039172228586,-0.7855928682348459,1,27,0,75
-0.7797915877326509,-0.26718072734867915,0.2686873388210411,2.078226012724795,3,103,1,50
-0.38681987677390645,-0.11689471116200482,-0.10657039172228586,2.006230565996759,1,187,1,40
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,142,0,245
-0.7797915877326509,1.6006597595428447,0.22178012250312526,1.9502341074305092,3,53,1,59
-0.7797915877326509,-0.052486418510572966,-0.05966317540436999,-0.561607033969846,1,27,1,55
0.7920952561023269,-0.2886501582324898,-0.10657039172228586,-0.7855928682348459,2,199,0,200
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,0.6463165722449744,2,198,0,188
-0.7797915877326509,1.6006597595428447,-0.012755959086454115,-0.3936176582710962,2,92,1,93
1.1850669670610714,-0.18130300381343667,-0.10657039172228586,0.7183120189730101,1,211,1,77
-0.7797915877326509,3.4255613846667474,-0.05966317540436999,-0.20162980032966776,3,115,0,93
-0.7797915877326509,1.364496019820928,0.22178012250312526,0.5263241610315816,3,67,1,34
1.9710103889785602,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,148,0,200
-0.7797915877326509,3.597316831737232,0.03415125723146176,1.3742705336062238,1,59,0,135
-0.38681987677390645,-0.4389361744191641,-0.10657039172228586,2.1342224712910447,1,126,1,89
0.7920952561023269,-0.2027724346972473,-0.10657039172228586,-0.7855928682348459,2,203,1,60
-0.7797915877326509,-0.031016987626762346,0.17487290618520937,-0.7855928682348459,1,27,2,50
-0.7797915877326509,-0.46040560530297475,-0.10657039172228586,1.8542401784597948,3,186,1,80
0.006151834184838019,2.008578946335246,0.08105847354937763,1.8782386607024735,2,92,1,55
0.006151834184838019,0.7848213859580412,-0.10657039172228586,-0.1296343536016321,2,60,0,250
1.5780386780198157,0.5915965080037456,-0.10657039172228586,-0.7055979274259173,3,160,0,40
-0.7797915877326509,-0.39599731265154287,-0.012755959086454115,-0.12163485952073926,2,203,1,50
-0.7797915877326509,-0.46040560530297475,-0.10657039172228586,2.1342224712910447,0,202,1,45
-0.38681987677390645,0.37690219916563944,-0.012755959086454115,-0.5856055162125245,1,12,1,45
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,2.1342224712910447,1,73,0,123
0.39912354514358245,-0.48187503618678534,-0.05966317540436999,-0.7855928682348459,2,135,1,40
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,79,1,65
0.006151834184838019,-0.503344467070596,-0.10657039172228586,0.006357045773546359,1,40,0,450
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,-0.4816120931609175,2,117,0,200
-0.38681987677390645,-0.3745278817677323,-0.10657039172228586,-0.7855928682348459,2,93,0,135
-0.7797915877326509,3.9622971567620127,-0.012755959086454115,0.9502973473189027,1,211,1,58
-0.7797915877326509,-0.26718072734867915,-0.012755959086454115,-0.10563587135895355,1,211,1,91
1.5780386780198157,0.20514675209515446,-0.10657039172228586,1.7102492850037236,2,92,1,90
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,73,0,175
-0.7797915877326509,-0.5248138979544066,-0.05966317540436999,-0.7855928682348459,3,97,1,45
0.39912354514358245,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,198,0,200
-0.7797915877326509,1.1283322800990112,-0.10657039172228586,0.9582968413997957,3,186,1,50
2.756953810896049,0.07633016679229075,-0.10657039172228586,-0.7855928682348459,2,199,0,129
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,93,0,430
-0.38681987677390645,-0.2242418655810579,-0.10657039172228586,2.006230565996759,1,12,0,349
-0.7797915877326509,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,1,89,1,90
-0.7797915877326509,-0.2886501582324898,0.17487290618520937,0.6463165722449744,3,161,1,56
-0.7797915877326509,-0.33158902000011103,-0.10657039172228586,0.8543034183481886,3,76,1,40
0.39912354514358245,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,2,199,0,200
0.006151834184838019,-0.2886501582324898,-0.05966317540436999,0.05435401025890346,2,198,0,120
0.006151834184838019,-0.2027724346972473,-0.10657039172228586,-0.7855928682348459,2,101,1,52
0.7920952561023269,-0.2242418655810579,-0.10657039172228586,-0.30562322338127484,1,211,0,450
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,40,0,190
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,199,1,50
0.006151834184838019,-0.503344467070596,-0.05966317540436999,-0.48961158724181036,3,58,1,55
0.39912354514358245,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,1,211,0,100
0.7920952561023269,0.5486576462361243,-0.10657039172228586,0.8223054420246171,2,110,1,118
0.006151834184838019,1.9871095154514358,-0.10657039172228586,1.742247261327295,2,198,1,140
-0.38681987677390645,-0.4389361744191641,-0.10657039172228586,-0.7855928682348459,2,198,0,130
-0.7797915877326509,-0.26718072734867915,-0.05966317540436999,-0.7855928682348459,3,115,1,70
-0.7797915877326509,-0.052486418510572966,-0.10657039172228586,-0.7855928682348459,2,128,1,60
3.5428972328135377,-0.11689471116200482,-0.10657039172228586,0.7583094893774743,2,199,0,129
0.006151834184838019,-0.5462833288382172,-0.10657039172228586,0.6463165722449744,1,50,1,60
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,203,1,50
-0.38681987677390645,-0.5462833288382172,-0.05966317540436999,-0.7855928682348459,2,198,0,215
-0.7797915877326509,1.300087727169496,0.315594555138957,0.5023256787889031,2,60,1,43
0.39912354514358245,-0.18130300381343667,-0.10657039172228586,-0.7455953978303816,2,63,0,250
-0.7797915877326509,-0.009547556742951728,-0.05966317540436999,1.846240684378902,2,63,1,145
0.006151834184838019,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,40,1,90
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,89,0,160
0.006151834184838019,0.7204130933066093,-0.10657039172228586,-0.44961411683734614,0,37,0,58
1.5780386780198157,-0.24571129646486853,-0.10657039172228586,-0.7135974215068102,2,142,0,300
0.39912354514358245,-0.46040560530297475,-0.012755959086454115,-0.7855928682348459,2,175,0,403
0.39912354514358245,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,33,1,100
0.7920952561023269,-0.5462833288382172,0.315594555138957,2.0622270245630094,1,12,1,40
0.006151834184838019,-0.503344467070596,-0.05966317540436999,0.8143059479437242,3,53,0,100
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,12,1,50
3.5428972328135377,0.03339130502466951,-0.012755959086454115,-0.081637389116275,2,203,0,80
1.5780386780198157,-0.3745278817677323,-0.10657039172228586,1.630254344194795,2,125,0,285
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,155,0,150
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,63,2,100
0.006151834184838019,2.309150978708595,-0.10657039172228586,1.4302669921724738,1,179,0,145
0.39912354514358245,-0.26718072734867915,-0.10657039172228586,-0.7855928682348459,2,63,0,179
0.7920952561023269,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,12,0,150
0.006151834184838019,-0.2027724346972473,-0.10657039172228586,1.8782386607024735,2,92,1,149
-0.38681987677390645,-0.46040560530297475,-0.10657039172228586,0.06235350433979631,1,59,0,150
-0.7797915877326509,-0.18130300381343667,0.08105847354937763,1.3022750868781883,2,203,0,285
-0.38681987677390645,0.6560048006551775,-0.10657039172228586,0.6863140426494386,1,50,1,64
0.006151834184838019,-0.052486418510572966,-0.10657039172228586,-0.24962676481502485,1,27,0,110
-0.38681987677390645,-0.3530584508839216,-0.012755959086454115,-0.7855928682348459,1,211,1,50
-0.7797915877326509,-0.13836414204581543,-0.10657039172228586,-0.7855928682348459,1,106,1,46
-0.7797915877326509,0.011921874140858891,-0.10657039172228586,-0.7855928682348459,3,103,1,29
-0.7797915877326509,2.309150978708595,-0.10657039172228586,1.3502720513635453,2,203,0,110
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,2.1102239890483663,3,3,0,129
-0.7797915877326509,-0.39599731265154287,-0.10657039172228586,2.0222295541585447,1,19,1,65
-0.7797915877326509,-0.5248138979544066,-0.012755959086454115,2.1342224712910447,2,125,1,159
0.006151834184838019,-0.5248138979544066,-0.05966317540436999,-0.08963688319716785,2,125,1,249
0.006151834184838019,-0.3745278817677323,-0.10657039172228586,-0.7855928682348459,2,63,1,70
0.006151834184838019,0.03339130502466951,-0.05966317540436999,-0.6895989392641316,2,34,1,87
-0.7797915877326509,-0.48187503618678534,-0.05966317540436999,-0.07363789503538215,0,61,1,80
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,3,115,0,199
0.006151834184838019,-0.11689471116200482,-0.10657039172228586,-0.5456080458080603,2,63,0,168
0.39912354514358245,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,93,1,129
0.006151834184838019,-0.46040560530297475,-0.10657039172228586,-0.081637389116275,1,155,1,80
1.5780386780198157,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,198,0,138
-0.38681987677390645,5.679851627466863,-0.10657039172228586,-0.5776060221316317,2,93,1,129
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,56,0,180
-0.7797915877326509,-0.2027724346972473,-0.10657039172228586,-0.6735999511023459,1,79,0,155
0.006151834184838019,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,2,199,0,100
0.39912354514358245,2.008578946335246,0.03415125723146176,-0.42561563459466756,2,92,0,115
-0.7797915877326509,-0.031016987626762346,-0.10657039172228586,0.41433124389908177,0,132,1,35
-0.38681987677390645,1.5791903286590339,-0.10657039172228586,-0.5536075398889532,1,27,0,85
-0.7797915877326509,2.1588649625219207,-0.012755959086454115,-0.7855928682348459,1,12,1,65
-0.7797915877326509,-0.24571129646486853,-0.012755959086454115,-0.7855928682348459,2,74,1,65
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,1.9982310719158662,1,12,1,65
-0.7797915877326509,1.1498017109828218,-0.05966317540436999,-0.28162474113859626,3,103,0,49
-0.7797915877326509,2.2876815478247843,-0.012755959086454115,-0.19363030624877492,1,27,1,52
-0.38681987677390645,-0.33158902000011103,15.185182127918289,1.9182361311069376,2,72,0,205
0.39912354514358245,-0.46040560530297475,-0.10657039172228586,-0.7615943859921673,1,89,1,43
-0.7797915877326509,-0.3101195891163004,-0.05966317540436999,-0.7855928682348459,2,203,1,65
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,40,1,40
-0.7797915877326509,4.19846089648393,-0.05966317540436999,1.8302416962171164,2,199,1,182
1.5780386780198157,-0.5462833288382172,-0.10657039172228586,-0.32162221154306053,3,165,0,126
0.39912354514358245,2.094456669870489,-0.05966317540436999,-0.6416019747787746,1,27,0,89
0.39912354514358245,-0.5462833288382172,-0.05966317540436999,-0.5056105754035961,2,60,0,150
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,1.7582462494890807,0,189,1,99
0.7920952561023269,-0.4389361744191641,-0.10657039172228586,-0.7855928682348459,1,12,0,60
-0.38681987677390645,0.7848213859580412,-0.10657039172228586,0.4223307379799746,1,27,0,138
0.006151834184838019,-0.24571129646486853,-0.05966317540436999,0.4383297261417603,1,51,0,150
0.7920952561023269,-0.3745278817677323,-0.10657039172228586,-0.7855928682348459,2,92,1,85
-0.7797915877326509,-0.2242418655810579,-0.10657039172228586,-0.7855928682348459,1,12,0,70
-0.38681987677390645,-0.3745278817677323,-0.012755959086454115,-0.38561816419020334,3,214,1,45
0.7920952561023269,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,90,0,118
0.006151834184838019,-0.4389361744191641,-0.10657039172228586,-0.7855928682348459,1,50,1,60
-0.7797915877326509,0.09779959767610137,0.08105847354937763,-0.401617152351989,0,0,1,142
-0.7797915877326509,0.8492296786094731,-0.05966317540436999,-0.36961917602841765,1,27,1,40
-0.38681987677390645,-0.4174667435353535,-0.10657039172228586,-0.7855928682348459,1,211,0,120
-0.7797915877326509,-0.503344467070596,-0.05966317540436999,-0.7855928682348459,2,199,1,90
0.39912354514358245,0.3339633373980182,-0.05966317540436999,0.1663469273914034,2,92,1,80
-0.38681987677390645,-0.4174667435353535,-0.012755959086454115,-0.16963182400609636,0,77,1,65
0.006151834184838019,-0.5462833288382172,-0.10657039172228586,0.8543034183481886,2,92,0,202
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,50,0,115
0.006151834184838019,0.07633016679229075,-0.10657039172228586,0.08635198658247487,0,37,0,150
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.30562322338127484,1,211,1,84
-0.7797915877326509,-0.503344467070596,0.03415125723146176,2.1102239890483663,3,70,1,85
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,199,0,275
-0.7797915877326509,0.1407384594437226,-0.10657039172228586,1.422267498091581,1,7,0,119
1.5780386780198157,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,211,0,150
-0.7797915877326509,-0.5462833288382172,0.7846667183181156,2.1342224712910447,2,33,1,219
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,0.7183120189730101,1,155,1,75
-0.38681987677390645,1.0853934183313898,0.1279656898672935,0.17434642147229623,1,51,2,19
-0.38681987677390645,-0.5462833288382172,0.17487290618520937,0.6303175840831887,0,31,1,39
-0.38681987677390645,-0.503344467070596,0.08105847354937763,-0.15363283584431064,2,206,0,175
-0.38681987677390645,-0.503344467070596,-0.10657039172228586,-0.617603492536096,2,206,0,165
-0.38681987677390645,-0.3745278817677323,15.185182127918289,2.006230565996759,2,72,0,227
0.006151834184838019,-0.33158902000011103,-0.10657039172228586,-0.401617152351989,2,72,1,180
0.006151834184838019,0.16220789032753322,-0.10657039172228586,-0.30562322338127484,1,12,0,245
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,73,1,60
-0.38681987677390645,-0.33158902000011103,-0.10657039172228586,-0.7375959037494888,0,149,1,35
0.7920952561023269,0.09779959767610137,-0.05966317540436999,1.7582462494890807,0,23,1,45
-0.7797915877326509,6.216587399562128,-0.10657039172228586,1.414268004010688,1,40,0,170
0.006151834184838019,-0.5462833288382172,-0.012755959086454115,-0.6656004570214531,3,21,0,93
-0.7797915877326509,0.3339633373980182,-0.05966317540436999,0.6303175840831887,3,186,0,95
-0.7797915877326509,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,3,216,1,40
0.39912354514358245,1.1712711418666324,-0.012755959086454115,0.9582968413997957,1,12,0,195
0.39912354514358245,0.1407384594437226,-0.05966317540436999,0.6063191018405102,2,125,1,100
-0.7797915877326509,-0.39599731265154287,-0.10657039172228586,1.1262862170985455,1,79,0,120
0.006151834184838019,1.4289043124723597,-0.05966317540436999,0.18234591555318908,1,12,0,125
-0.38681987677390645,-0.46040560530297475,-0.10657039172228586,-0.7455953978303816,1,73,1,75
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,2,60,0,127
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.16163232992520352,3,97,0,150
-0.7797915877326509,-0.4174667435353535,-0.10657039172228586,-0.7855928682348459,1,211,0,125
-0.7797915877326509,-0.46040560530297475,0.03415125723146176,2.1342224712910447,1,12,1,40
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.07363789503538215,2,33,2,450
-0.7797915877326509,-0.2242418655810579,0.2686873388210411,-0.07363789503538215,2,101,1,60
-0.38681987677390645,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,50,1,48
0.39912354514358245,-0.5462833288382172,-0.10657039172228586,1.9662330955922949,2,199,0,307
0.39912354514358245,0.3554327682818288,-0.10657039172228586,-0.2896242352194891,2,92,1,100
-0.7797915877326509,1.9441706536838146,-0.10657039172228586,1.3262735691208667,2,125,0,220
1.9710103889785602,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,73,0,100
1.5780386780198157,-0.39599731265154287,-0.05966317540436999,-0.7855928682348459,2,60,0,115
0.39912354514358245,-0.4389361744191641,-0.10657039172228586,0.558322137355153,2,33,0,160
0.39912354514358245,4.370216343554414,-0.10657039172228586,-0.5776060221316317,2,101,1,71
-0.38681987677390645,0.011921874140858891,-0.10657039172228586,0.7183120189730101,2,90,0,200
0.7920952561023269,-0.07395584939438359,-0.10657039172228586,-0.7455953978303816,2,92,1,54
-0.38681987677390645,4.456094067089657,-0.10657039172228586,1.5662583915476522,2,128,1,105
-0.38681987677390645,-0.4389361744191641,-0.012755959086454115,-0.7855928682348459,1,12,0,95
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,-0.617603492536096,2,60,1,140
-0.38681987677390645,-0.503344467070596,-0.05966317540436999,-0.7855928682348459,1,211,1,90
0.006151834184838019,0.8706991094932837,-0.10657039172228586,0.726311513053903,3,147,0,99
0.006151834184838019,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,89,0,150
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,211,1,58
-0.7797915877326509,-0.4389361744191641,-0.10657039172228586,-0.7855928682348459,1,211,1,99
-0.7797915877326509,-0.46040560530297475,0.1279656898672935,1.9102366370260448,2,199,0,190
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,92,0,115
0.7920952561023269,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,79,0,119
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,50,1,80
-0.38681987677390645,-0.503344467070596,-0.10657039172228586,1.3422725572826524,3,58,1,70
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,0.6463165722449744,3,182,1,125
-0.38681987677390645,0.22661618297896508,-0.10657039172228586,1.790244225812652,1,127,0,85
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,93,0,200
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,2.0382285423203306,1,29,0,110
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.07363789503538215,2,92,1,120
0.39912354514358245,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,50,0,90
-0.7797915877326509,-0.0954252802781942,-0.10657039172228586,-0.7695938800730602,2,117,1,89
0.006151834184838019,-0.11689471116200482,-0.10657039172228586,0.454328714303546,2,206,0,370
-0.38681987677390645,-0.33158902000011103,-0.10657039172228586,-0.7855928682348459,2,199,0,185
1.5780386780198157,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,12,1,42
0.006151834184838019,-0.26718072734867915,0.1279656898672935,-0.38561816419020334,2,60,1,114
1.1850669670610714,0.2695550447465863,0.08105847354937763,1.5182614270622952,3,67,1,58
0.006151834184838019,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,3,115,0,200
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.3136227174621677,1,50,1,68
0.006151834184838019,-0.24571129646486853,-0.10657039172228586,-0.7855928682348459,1,27,0,60
-0.7797915877326509,0.03339130502466951,-0.10657039172228586,-0.5216095635653818,2,92,0,78
0.006151834184838019,0.05486073590848013,-0.012755959086454115,0.88630139467176,3,78,0,97
-0.38681987677390645,-0.5462833288382172,-0.012755959086454115,0.3263368090092604,1,19,1,45
-0.7797915877326509,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,211,1,50
1.5780386780198157,-0.031016987626762346,-0.10657039172228586,1.2942755927972953,3,53,0,100
-0.7797915877326509,-0.503344467070596,-0.012755959086454115,2.086225506805688,3,76,1,80
0.006151834184838019,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,12,0,149
0.006151834184838019,-0.33158902000011103,-0.10657039172228586,0.8623029124290814,2,93,0,200
0.006151834184838019,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,211,0,250
0.7920952561023269,-0.4174667435353535,-0.10657039172228586,0.4703277024653317,3,160,0,125
-0.7797915877326509,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,2,63,1,95
-0.38681987677390645,0.18367732121134384,-0.10657039172228586,-0.13763384768252496,3,216,0,115
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,89,1,70
-0.7797915877326509,0.7204130933066093,-0.10657039172228586,1.310274580959081,2,92,0,125
-0.38681987677390645,0.5915965080037456,-0.10657039172228586,0.07835249250158202,3,214,1,70
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,89,1,70
0.006151834184838019,-0.5462833288382172,-0.05966317540436999,-0.7855928682348459,2,198,0,180
-0.38681987677390645,-0.4174667435353535,-0.10657039172228586,-0.7215969155877031,3,76,0,189
0.006151834184838019,-0.3745278817677323,0.40940898777478874,2.1342224712910447,2,125,1,369
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.40961664643288187,1,106,1,56
-0.38681987677390645,-0.4389361744191641,-0.10657039172228586,-0.7695938800730602,2,199,0,148
4.328840654731027,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,203,1,16
0.006151834184838019,-0.503344467070596,-0.10657039172228586,-0.07363789503538215,1,211,1,85
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,3,115,1,40
-0.38681987677390645,-0.2886501582324898,-0.10657039172228586,-0.7855928682348459,2,63,0,200
0.39912354514358245,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,12,1,85
-0.7797915877326509,-0.48187503618678534,-0.10657039172228586,0.6303175840831887,1,19,0,120
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,-0.6975984333450245,1,12,0,100
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,92,0,80
-0.7797915877326509,-0.3745278817677323,-0.10657039172228586,-0.7855928682348459,1,50,0,88
-0.38681987677390645,-0.052486418510572966,-0.10657039172228586,-0.7855928682348459,2,198,0,205
-0.38681987677390645,-0.13836414204581543,-0.10657039172228586,1.9102366370260448,3,82,1,50
-0.38681987677390645,0.5057187844685032,-0.10657039172228586,-0.7855928682348459,3,115,1,80
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,211,0,140
0.7920952561023269,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,3,4,0,200
-0.38681987677390645,-0.4174667435353535,-0.10657039172228586,-0.7855928682348459,2,198,0,135
0.7920952561023269,-0.13836414204581543,-0.10657039172228586,-0.081637389116275,2,188,1,169
-0.38681987677390645,1.6435986213104659,-0.10657039172228586,1.4862634507387238,1,211,0,175
1.5780386780198157,0.20514675209515446,-0.10657039172228586,-0.729596409668596,2,63,0,160
-0.38681987677390645,2.7170701655009966,-0.10657039172228586,0.05435401025890346,2,34,1,80
1.5780386780198157,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,1,211,0,98
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,117,1,100
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,203,0,200
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,33,0,180
0.006151834184838019,-0.5462833288382172,-0.10657039172228586,-0.7615943859921673,2,125,1,350
1.5780386780198157,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,211,1,49
4.328840654731027,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,93,1,100
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,79,1,62
-0.7797915877326509,-0.4174667435353535,-0.10657039172228586,-0.6975984333450245,2,72,0,114
0.39912354514358245,0.37690219916563944,-0.012755959086454115,0.294338832685689,0,170,1,46
-0.38681987677390645,-0.5248138979544066,-0.012755959086454115,-0.6576009629405603,1,211,1,57
-0.38681987677390645,-0.15983357292962605,-0.10657039172228586,-0.7855928682348459,1,73,0,160
0.006151834184838019,-0.2242418655810579,-0.10657039172228586,-0.7375959037494888,2,206,0,225
-0.7797915877326509,0.9565768330285261,-0.10657039172228586,2.0622270245630094,1,79,0,160
-0.38681987677390645,-0.3530584508839216,-0.10657039172228586,-0.7855928682348459,1,211,0,150
-0.7797915877326509,-0.4389361744191641,-0.05966317540436999,-0.7455953978303816,1,12,0,400
-0.38681987677390645,0.1407384594437226,-0.10657039172228586,-0.7855928682348459,1,211,1,40
-0.38681987677390645,-0.3745278817677323,-0.10657039172228586,-0.7855928682348459,2,199,0,90
-0.7797915877326509,-0.4389361744191641,-0.10657039172228586,2.094225000886581,1,51,0,200
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,198,0,120
0.006151834184838019,-0.07395584939438359,-0.10657039172228586,1.6542528264374736,1,211,1,128
0.006151834184838019,0.9995156947961474,-0.10657039172228586,-0.15363283584431064,2,93,0,390
